ID,Hierarchical_Labels
301249,6.0
301250,151.0
301251,373.0
301252,494.0
301253,110.0
301254,193.0
301255,106.0
301256,256.0
301257,422.0
301258,246.0
301259,183.0
301260,175.0
301261,274.0
301262,274.0
301264,669.0
301265,248.0
301266,402.0
301267,244.0
301268,402.0
301270,421.0
301271,411.0
301272,347.0
301273,201.0
301274,201.0
301275,573.0
301277,721.0
301278,721.0
301281,326.0
301282,65.0
301283,276.0
301284,381.0
301285,399.0
301286,737.0
301287,394.0
301288,253.0
301289,315.0
301290,267.0
301291,366.0
301292,366.0
301293,366.0
301294,555.0
301295,616.0
301296,576.0
301297,114.0
301298,729.0
301299,113.0
301300,184.0
301301,120.0
301302,589.0
301303,677.0
301304,253.0
301305,70.0
301306,111.0
301307,276.0
301308,610.0
301310,662.0
301312,17.0
301313,534.0
301314,507.0
301316,508.0
301317,613.0
301318,411.0
301319,746.0
301320,525.0
301322,251.0
301323,190.0
301324,568.0
301325,574.0
301326,572.0
301327,41.0
301329,179.0
301330,293.0
301331,676.0
301335,784.0
301338,353.0
301339,329.0
301340,348.0
301341,119.0
301342,141.0
301343,281.0
301344,717.0
301345,41.0
301346,535.0
301347,154.0
301348,557.0
301349,309.0
301350,60.0
301352,369.0
301355,369.0
301356,88.0
301358,131.0
301359,574.0
301360,550.0
301361,197.0
301362,207.0
301363,207.0
301364,377.0
301366,368.0
301367,367.0
301371,344.0
301373,367.0
301374,43.0
301376,262.0
301377,717.0
301378,103.0
301379,357.0
301380,551.0
301381,239.0
301382,356.0
301383,357.0
301384,197.0
301386,473.0
301387,610.0
301388,193.0
301389,357.0
301390,361.0
301391,357.0
301392,485.0
301393,707.0
301394,111.0
301395,201.0
301396,576.0
301397,655.0
301398,799.0
301399,561.0
301400,519.0
301402,345.0
301403,626.0
301404,211.0
301405,224.0
301406,486.0
301407,288.0
301408,205.0
301409,706.0
301410,112.0
301411,18.0
301412,312.0
301413,586.0
301414,342.0
301415,561.0
301416,735.0
301417,771.0
301418,654.0
301420,630.0
301421,658.0
301422,658.0
301423,315.0
301424,267.0
301425,425.0
301426,332.0
301427,125.0
301428,332.0
301429,332.0
301430,402.0
301431,258.0
301432,517.0
301433,193.0
301435,734.0
301436,781.0
301437,422.0
301438,184.0
301439,416.0
301440,194.0
301441,303.0
301442,246.0
301444,142.0
301446,486.0
301447,116.0
301448,476.0
301449,532.0
301450,257.0
301453,100.0
301454,273.0
301455,360.0
301456,494.0
301457,202.0
301460,546.0
301461,18.0
301464,614.0
301465,614.0
301466,366.0
301467,185.0
301468,583.0
301469,493.0
301470,599.0
301471,614.0
301472,614.0
301473,614.0
301474,583.0
301475,117.0
301476,14.0
301477,315.0
301478,267.0
301479,184.0
301480,33.0
301481,663.0
301482,663.0
301484,512.0
301485,688.0
301486,199.0
301487,315.0
301488,267.0
301489,257.0
301490,271.0
301491,67.0
301492,258.0
301493,17.0
301494,51.0
301495,596.0
301496,189.0
301497,270.0
301498,187.0
301499,648.0
301500,23.0
301501,5.0
301502,183.0
301505,61.0
301509,191.0
301510,246.0
301511,128.0
301512,567.0
301513,189.0
301514,17.0
301515,302.0
301516,189.0
301518,570.0
301520,42.0
301521,7.0
301522,717.0
301523,717.0
301524,153.0
301525,9.0
301526,207.0
301527,739.0
301529,112.0
301530,643.0
301531,643.0
301532,643.0
301533,144.0
301534,11.0
301535,177.0
301536,144.0
301537,103.0
301538,17.0
301539,533.0
301542,14.0
301546,236.0
301547,518.0
301550,189.0
301551,14.0
301555,42.0
301557,201.0
301558,246.0
301559,100.0
301560,281.0
301561,665.0
301562,38.0
301563,268.0
301564,366.0
301565,358.0
301566,100.0
301567,668.0
301568,666.0
301569,668.0
301570,666.0
301571,668.0
301572,321.0
301573,393.0
301574,321.0
301575,665.0
301576,315.0
301577,188.0
301578,74.0
301579,111.0
301580,111.0
301581,110.0
301582,313.0
301583,376.0
301584,150.0
301586,725.0
301591,746.0
301593,792.0
301594,648.0
301595,740.0
301596,747.0
301597,344.0
301598,125.0
301599,673.0
301600,330.0
301601,1.0
301602,511.0
301603,691.0
301604,761.0
301605,334.0
301606,217.0
301607,558.0
301611,676.0
301612,510.0
301613,728.0
301614,712.0
301615,196.0
301616,478.0
301617,591.0
301619,534.0
301620,712.0
301621,712.0
301622,712.0
301624,114.0
301626,188.0
301627,494.0
301628,505.0
301629,475.0
301630,476.0
301631,476.0
301632,155.0
301634,725.0
301635,535.0
301637,447.0
301638,558.0
301639,555.0
301640,332.0
301641,159.0
301642,571.0
301643,538.0
301644,331.0
301645,516.0
301648,319.0
301649,627.0
301650,487.0
301651,39.0
301652,124.0
301653,14.0
301654,183.0
301655,264.0
301656,120.0
301657,774.0
301659,813.0
301660,813.0
301661,755.0
301662,581.0
301664,105.0
301665,260.0
301666,14.0
301667,151.0
301668,347.0
301669,258.0
301670,244.0
301671,411.0
301672,97.0
301673,38.0
301674,161.0
301675,536.0
301676,536.0
301677,157.0
301678,90.0
301679,153.0
301680,95.0
301681,125.0
301682,813.0
301683,524.0
301684,346.0
301685,813.0
301686,360.0
301687,369.0
301688,512.0
301690,656.0
301691,324.0
301692,209.0
301693,201.0
301694,724.0
301695,530.0
301696,795.0
301698,724.0
301699,530.0
301700,372.0
301701,209.0
301702,641.0
301703,366.0
301704,116.0
301706,116.0
301707,116.0
301708,373.0
301709,116.0
301710,127.0
301711,315.0
301712,267.0
301714,552.0
301715,161.0
301716,192.0
301717,254.0
301718,293.0
301719,297.0
301720,297.0
301721,297.0
301722,68.0
301723,476.0
301724,68.0
301725,489.0
301726,68.0
301727,1.0
301728,462.0
301729,706.0
301730,86.0
301731,86.0
301733,686.0
301734,490.0
301735,490.0
301736,103.0
301737,352.0
301740,721.0
301741,110.0
301742,702.0
301743,560.0
301744,601.0
301745,367.0
301747,611.0
301748,109.0
301749,366.0
301750,9.0
301751,342.0
301752,381.0
301753,100.0
301754,346.0
301755,147.0
301756,402.0
301757,102.0
301758,122.0
301759,104.0
301761,104.0
301762,192.0
301763,183.0
301764,401.0
301765,249.0
301766,243.0
301767,190.0
301768,259.0
301769,274.0
301770,250.0
301771,411.0
301772,274.0
301773,402.0
301774,192.0
301778,368.0
301779,280.0
301780,197.0
301781,65.0
301782,72.0
301784,314.0
301785,547.0
301786,128.0
301787,102.0
301788,97.0
301789,168.0
301790,11.0
301791,332.0
301792,205.0
301793,148.0
301794,143.0
301795,188.0
301796,8.0
301797,282.0
301798,307.0
301799,553.0
301800,153.0
301801,367.0
301802,130.0
301803,268.0
301804,256.0
301805,153.0
301806,41.0
301807,35.0
301808,35.0
301809,256.0
301810,555.0
301811,84.0
301812,77.0
301813,77.0
301814,342.0
301815,243.0
301816,639.0
301817,639.0
301818,184.0
301819,93.0
301820,582.0
301821,373.0
301822,529.0
301823,51.0
301824,14.0
301825,305.0
301826,18.0
301827,114.0
301828,112.0
301829,10.0
301830,164.0
301831,261.0
301832,84.0
301833,278.0
301834,411.0
301835,99.0
301836,52.0
301837,112.0
301838,255.0
301839,429.0
301840,153.0
301843,35.0
301845,301.0
301846,304.0
301847,166.0
301848,167.0
301849,105.0
301850,300.0
301851,428.0
301852,192.0
301853,139.0
301854,139.0
301857,517.0
301858,517.0
301862,485.0
301863,528.0
301864,302.0
301865,118.0
301866,746.0
301867,795.0
301868,429.0
301869,188.0
301870,188.0
301871,205.0
301872,253.0
301873,558.0
301874,282.0
301875,93.0
301876,170.0
301877,150.0
301878,538.0
301879,157.0
301880,558.0
301881,78.0
301882,202.0
301883,618.0
301884,571.0
301885,65.0
301886,587.0
301887,106.0
301889,425.0
301891,109.0
301892,667.0
301893,167.0
301894,110.0
301896,12.0
301897,247.0
301898,253.0
301899,14.0
301900,47.0
301901,174.0
301902,172.0
301903,136.0
301904,203.0
301905,32.0
301906,144.0
301907,150.0
301908,488.0
301909,174.0
301910,507.0
301911,488.0
301912,172.0
301913,488.0
301914,176.0
301915,575.0
301916,520.0
301917,273.0
301918,140.0
301919,10.0
301920,667.0
301921,184.0
301923,614.0
301924,611.0
301925,614.0
301926,337.0
301927,428.0
301928,416.0
301929,233.0
301930,425.0
301931,419.0
301933,163.0
301934,236.0
301935,236.0
301936,341.0
301937,345.0
301938,489.0
301939,556.0
301941,421.0
301942,317.0
301943,656.0
301944,3.0
301945,655.0
301947,587.0
301949,6.0
301950,69.0
301951,590.0
301952,587.0
301953,591.0
301955,576.0
301956,472.0
301957,486.0
301958,264.0
301959,16.0
301960,65.0
301961,192.0
301962,188.0
301963,203.0
301964,312.0
301965,408.0
301966,274.0
301967,103.0
301968,13.0
301969,207.0
301970,45.0
301971,201.0
301973,192.0
301975,647.0
301976,14.0
301977,786.0
301980,55.0
301981,723.0
301982,599.0
301983,532.0
301984,410.0
301985,100.0
301986,125.0
301988,137.0
301989,45.0
301990,42.0
301991,801.0
301992,100.0
301993,403.0
301995,640.0
301996,640.0
301997,511.0
302000,538.0
302001,157.0
302002,776.0
302006,536.0
302007,644.0
302008,788.0
302010,530.0
302011,788.0
302012,38.0
302013,530.0
302015,125.0
302016,476.0
302017,308.0
302018,205.0
302019,253.0
302020,253.0
302024,788.0
302025,701.0
302027,428.0
302028,128.0
302029,130.0
302030,316.0
302031,196.0
302032,190.0
302033,190.0
302034,246.0
302035,746.0
302036,255.0
302037,556.0
302038,702.0
302039,369.0
302040,28.0
302041,788.0
302042,557.0
302043,61.0
302045,262.0
302046,702.0
302047,283.0
302048,283.0
302049,220.0
302050,145.0
302051,547.0
302053,283.0
302054,525.0
302055,22.0
302056,13.0
302058,124.0
302059,124.0
302060,173.0
302061,248.0
302062,303.0
302063,248.0
302064,178.0
302067,201.0
302068,376.0
302069,664.0
302073,36.0
302074,36.0
302075,145.0
302076,555.0
302077,555.0
302078,547.0
302079,537.0
302080,543.0
302081,304.0
302082,289.0
302083,304.0
302084,417.0
302085,16.0
302088,342.0
302089,577.0
302090,576.0
302091,420.0
302093,28.0
302094,550.0
302095,3.0
302096,790.0
302097,790.0
302098,643.0
302099,643.0
302100,643.0
302103,346.0
302104,117.0
302106,158.0
302107,568.0
302108,575.0
302109,532.0
302111,290.0
302113,26.0
302114,99.0
302115,79.0
302116,143.0
302117,132.0
302118,177.0
302119,131.0
302120,112.0
302121,475.0
302122,643.0
302123,475.0
302125,413.0
302126,505.0
302127,505.0
302128,48.0
302129,16.0
302130,567.0
302131,173.0
302132,539.0
302133,241.0
302134,11.0
302135,532.0
302143,30.0
302144,472.0
302146,771.0
302148,788.0
302151,309.0
302152,367.0
302156,161.0
302157,201.0
302158,458.0
302159,477.0
302160,562.0
302161,366.0
302162,637.0
302163,189.0
302164,637.0
302168,737.0
302169,362.0
302170,641.0
302171,362.0
302174,397.0
302175,567.0
302176,127.0
302177,127.0
302179,189.0
302180,6.0
302181,2.0
302182,173.0
302183,792.0
302184,792.0
302185,137.0
302186,104.0
302187,106.0
302188,105.0
302189,256.0
302190,100.0
302191,185.0
302192,190.0
302193,190.0
302194,249.0
302195,194.0
302196,547.0
302197,766.0
302199,702.0
302200,16.0
302201,551.0
302204,69.0
302205,42.0
302206,151.0
302207,55.0
302208,492.0
302210,580.0
302213,2.0
302215,726.0
302218,347.0
302219,347.0
302220,1.0
302221,534.0
302223,297.0
302231,201.0
302234,18.0
302235,11.0
302236,103.0
302238,22.0
302239,22.0
302240,207.0
302241,576.0
302242,142.0
302243,646.0
302246,730.0
302249,529.0
302250,807.0
302252,731.0
302255,533.0
302256,57.0
302258,2.0
302259,614.0
302260,348.0
302261,599.0
302262,488.0
302263,490.0
302264,99.0
302265,597.0
302267,546.0
302270,8.0
302271,297.0
302272,419.0
302273,72.0
302274,1.0
302275,142.0
302276,657.0
302279,104.0
302280,556.0
302281,51.0
302282,3.0
302283,636.0
302285,100.0
302286,268.0
302288,566.0
302289,723.0
302290,94.0
302295,275.0
302296,17.0
302298,576.0
302300,553.0
302302,575.0
302304,630.0
302305,348.0
302307,366.0
302311,597.0
302312,366.0
302314,597.0
302315,591.0
302316,365.0
302317,299.0
302318,727.0
302319,677.0
302320,33.0
302321,554.0
302322,355.0
302323,782.0
302324,787.0
302325,782.0
302326,520.0
302327,149.0
302328,180.0
302329,793.0
302331,573.0
302332,111.0
302333,659.0
302334,44.0
302336,691.0
302337,81.0
302338,712.0
302339,712.0
302340,782.0
302341,56.0
302353,559.0
302354,93.0
302358,86.0
302367,478.0
302368,597.0
302370,597.0
302371,613.0
302372,584.0
302374,740.0
302375,14.0
302376,175.0
302377,145.0
302378,199.0
302379,85.0
302382,304.0
302383,304.0
302384,295.0
302385,584.0
302386,493.0
302387,332.0
302389,302.0
302391,343.0
302392,90.0
302393,120.0
302396,647.0
302397,202.0
302398,691.0
302401,681.0
302402,681.0
302403,680.0
302404,681.0
302405,681.0
302406,681.0
302407,681.0
302408,681.0
302409,681.0
302410,681.0
302411,681.0
302412,681.0
302413,680.0
302414,680.0
302415,186.0
302420,275.0
302425,275.0
302426,268.0
302427,567.0
302429,207.0
302431,197.0
302433,147.0
302434,199.0
302436,688.0
302437,558.0
302438,150.0
302439,365.0
302440,176.0
302441,691.0
302442,691.0
302443,38.0
302444,20.0
302445,177.0
302446,177.0
302447,761.0
302448,483.0
302449,348.0
302450,731.0
302453,202.0
302454,588.0
302455,168.0
302456,13.0
302460,252.0
302461,229.0
302462,295.0
302463,587.0
302464,118.0
302465,770.0
302466,770.0
302467,483.0
302468,402.0
302470,347.0
302471,308.0
302472,35.0
302474,279.0
302476,289.0
302477,319.0
302478,319.0
302479,668.0
302480,665.0
302481,695.0
302482,153.0
302483,703.0
302484,420.0
302485,612.0
302487,204.0
302488,201.0
302489,235.0
302490,93.0
302492,721.0
302493,352.0
302494,358.0
302495,585.0
302496,581.0
302497,423.0
302499,276.0
302500,607.0
302501,338.0
302502,181.0
302504,593.0
302505,44.0
302506,534.0
302507,571.0
302508,282.0
302509,305.0
302510,296.0
302511,168.0
302512,651.0
302516,334.0
302517,690.0
302520,471.0
302521,471.0
302522,296.0
302523,740.0
302524,420.0
302525,287.0
302530,524.0
302531,776.0
302532,326.0
302533,471.0
302534,112.0
302535,432.0
302536,471.0
302539,553.0
302540,472.0
302541,481.0
302542,203.0
302543,256.0
302544,207.0
302545,423.0
302546,202.0
302547,481.0
302548,481.0
302549,4.0
302555,224.0
302556,144.0
302558,430.0
302559,161.0
302560,784.0
302561,181.0
302562,686.0
302563,306.0
302564,554.0
302565,423.0
302566,65.0
302568,310.0
302571,123.0
302572,416.0
302573,171.0
302574,226.0
302575,257.0
302576,175.0
302579,49.0
302580,310.0
302581,55.0
302582,112.0
302584,717.0
302585,189.0
302586,111.0
302587,684.0
302591,97.0
302592,27.0
302593,20.0
302594,102.0
302595,139.0
302596,178.0
302597,195.0
302598,4.0
302600,51.0
302601,418.0
302602,339.0
302603,45.0
302604,483.0
302605,33.0
302609,125.0
302610,84.0
302611,176.0
302612,129.0
302613,193.0
302614,772.0
302615,49.0
302616,613.0
302619,65.0
302620,102.0
302622,299.0
302623,533.0
302624,560.0
302625,512.0
302626,236.0
302627,423.0
302628,194.0
302629,487.0
302630,636.0
302632,534.0
302635,161.0
302636,786.0
302638,481.0
302640,356.0
302641,6.0
302642,64.0
302645,717.0
302648,157.0
302651,254.0
302652,405.0
302657,170.0
302658,36.0
302659,339.0
302660,596.0
302661,504.0
302662,504.0
302663,504.0
302664,647.0
302665,591.0
302666,204.0
302667,649.0
302668,581.0
302669,805.0
302670,493.0
302672,244.0
302673,60.0
302674,106.0
302675,120.0
302676,120.0
302677,668.0
302678,116.0
302679,207.0
302680,666.0
302682,321.0
302683,668.0
302684,668.0
302687,668.0
302688,777.0
302689,572.0
302690,126.0
302691,118.0
302693,356.0
302694,329.0
302695,356.0
302697,347.0
302698,406.0
302701,15.0
302702,488.0
302703,599.0
302704,490.0
302708,480.0
302709,507.0
302710,209.0
302711,209.0
302712,802.0
302713,725.0
302714,125.0
302715,342.0
302716,540.0
302717,516.0
302718,28.0
302719,117.0
302720,550.0
302721,252.0
302725,171.0
302726,90.0
302727,506.0
302729,71.0
302730,51.0
302731,621.0
302732,621.0
302733,2.0
302734,205.0
302737,630.0
302738,411.0
302739,244.0
302741,648.0
302742,11.0
302743,51.0
302744,110.0
302745,337.0
302746,485.0
302748,176.0
302749,559.0
302750,258.0
302751,150.0
302752,96.0
302753,96.0
302754,200.0
302756,96.0
302757,136.0
302758,299.0
302759,512.0
302760,306.0
302761,116.0
302763,3.0
302766,193.0
302767,260.0
302768,201.0
302769,201.0
302772,305.0
302773,125.0
302774,254.0
302776,434.0
302777,102.0
302779,189.0
302781,182.0
302797,109.0
302798,274.0
302802,301.0
302814,316.0
302815,316.0
302816,319.0
302817,319.0
302818,315.0
302819,315.0
302822,321.0
302823,96.0
302825,124.0
302826,96.0
302827,97.0
302828,427.0
302832,317.0
302835,514.0
302841,254.0
302843,137.0
302845,337.0
302846,50.0
302847,50.0
302848,51.0
302849,659.0
302850,96.0
302852,96.0
302855,203.0
302856,96.0
302863,649.0
302864,559.0
302867,100.0
302869,733.0
302870,644.0
302874,154.0
302898,807.0
302899,730.0
302906,530.0
302909,807.0
302914,807.0
302915,730.0
302916,807.0
302917,731.0
302921,529.0
302923,730.0
302925,19.0
302927,95.0
302929,479.0
302930,483.0
302931,488.0
302935,488.0
302936,599.0
302937,488.0
302938,488.0
302939,479.0
302959,255.0
302963,187.0
303021,124.0
303029,724.0
303030,511.0
303031,745.0
303032,354.0
303033,469.0
303034,591.0
303035,471.0
303036,471.0
303037,355.0
303038,354.0
303040,591.0
303041,472.0
303042,472.0
303043,354.0
303044,591.0
303045,471.0
303046,591.0
303047,127.0
303048,131.0
303050,233.0
303051,239.0
303052,105.0
303053,273.0
303056,300.0
303057,85.0
303061,486.0
303062,472.0
303063,473.0
303064,471.0
303065,481.0
303066,473.0
303068,472.0
303071,481.0
303072,479.0
303073,339.0
303074,644.0
303075,746.0
303078,500.0
303079,500.0
303082,538.0
303083,203.0
303084,483.0
303086,788.0
303087,481.0
303088,481.0
303089,486.0
303091,515.0
303092,515.0
303093,341.0
303096,726.0
303101,204.0
303169,125.0
303175,633.0
303176,52.0
303177,558.0
303179,13.0
303180,527.0
303186,125.0
303203,646.0
303268,203.0
303274,589.0
303521,312.0
303522,256.0
303523,197.0
303524,100.0
303525,198.0
303526,100.0
303527,100.0
303528,198.0
303529,198.0
303530,95.0
303532,275.0
303533,314.0
303534,70.0
303536,117.0
303537,117.0
303538,129.0
303690,150.0
304085,277.0
304104,201.0
304208,189.0
304221,486.0
304222,486.0
304223,507.0
304224,483.0
304225,483.0
304226,484.0
304227,472.0
304250,125.0
304251,189.0
304273,186.0
304570,192.0
304571,192.0
304574,551.0
304576,119.0
304825,717.0
304884,536.0
304885,556.0
304977,201.0
304979,127.0
305221,366.0
305222,366.0
305301,174.0
305706,203.0
306074,74.0
306698,579.0
306702,308.0
306853,145.0
306914,587.0
306915,599.0
306923,346.0
307055,244.0
307448,771.0
307451,564.0
307458,464.0
307577,576.0
307887,600.0
308170,719.0
308174,309.0
308614,125.0
308619,341.0
308693,649.0
308848,201.0
309056,713.0
309092,687.0
309204,48.0
309425,423.0
309603,127.0
309735,293.0
309890,193.0
310272,517.0
310283,337.0
310474,203.0
310512,117.0
310616,125.0
310822,348.0
311117,193.0
311151,530.0
311158,635.0
311234,37.0
311262,247.0
311268,171.0
311311,207.0
311356,197.0
311381,610.0
311382,576.0
311566,189.0
311750,10.0
311751,339.0
311752,610.0
312378,244.0
312412,246.0
312413,423.0
312414,423.0
312457,402.0
312476,421.0
312487,421.0
312495,423.0
312536,486.0
312554,425.0
312562,308.0
312688,421.0
312731,205.0
312775,419.0
312991,203.0
313148,5.0
313549,14.0
313843,39.0
313849,29.0
314056,347.0
314367,67.0
314392,118.0
314414,151.0
314443,346.0
314446,367.0
314449,345.0
314613,365.0
314635,302.0
314679,38.0
314990,811.0
314995,558.0
315005,339.0
315077,366.0
315119,523.0
315125,60.0
315126,60.0
315159,193.0
315169,358.0
315171,358.0
315296,90.0
315350,555.0
315459,695.0
315469,176.0
315501,145.0
315502,9.0
315507,339.0
315597,12.0
315651,761.0
315675,280.0
315729,683.0
315829,302.0
315870,547.0
315874,285.0
315892,135.0
315930,766.0
315931,677.0
315932,677.0
315957,141.0
316074,123.0
316096,25.0
316097,39.0
316141,175.0
316181,14.0
316377,125.0
316446,512.0
316455,457.0
316461,476.0
316464,457.0
316526,477.0
316527,774.0
316534,176.0
316542,99.0
316547,573.0
316584,691.0
316586,187.0
316611,393.0
316663,110.0
316743,5.0
316763,44.0
316773,36.0
316793,281.0
316810,36.0
316852,536.0
316866,343.0
316870,379.0
316879,176.0
316900,38.0
316929,40.0
316952,241.0
316962,318.0
317013,284.0
317031,473.0
317032,502.0
317052,686.0
317062,535.0
317070,508.0
317081,13.0
317160,597.0
317235,39.0
317241,661.0
317269,201.0
317339,169.0
317357,725.0
317369,2.0
317436,294.0
317469,192.0
317478,35.0
317480,35.0
317481,76.0
317482,29.0
317564,299.0
317587,304.0
317632,410.0
317633,410.0
317634,413.0
317635,411.0
317652,461.0
317657,641.0
317762,14.0
317777,41.0
317799,75.0
317803,92.0
317805,13.0
317807,13.0
317808,13.0
318116,5.0
318156,533.0
318157,9.0
318262,59.0
318274,166.0
318393,423.0
318463,380.0
318484,531.0
318487,533.0
318521,30.0
318569,695.0
318585,76.0
318597,646.0
318619,531.0
318659,644.0
318673,254.0
318766,397.0
318776,398.0
318785,398.0
318797,5.0
318880,289.0
318893,289.0
318962,302.0
318980,35.0
318989,302.0
318991,297.0
319001,35.0
319013,35.0
319057,317.0
319081,8.0
319116,535.0
319187,293.0
319292,766.0
319322,29.0
319350,16.0
319362,116.0
319493,287.0
319518,295.0
319601,433.0
319662,304.0
319664,13.0
319688,297.0
319738,472.0
319741,14.0
319744,38.0
319765,258.0
319771,44.0
319806,234.0
319809,414.0
319813,16.0
319888,39.0
319925,76.0
319964,296.0
320053,35.0
320083,58.0
320113,5.0
320114,5.0
320176,141.0
320227,299.0
320228,299.0
320236,242.0
320237,242.0
320238,242.0
320287,38.0
320291,64.0
320297,281.0
320315,41.0
320370,563.0
320385,684.0
320386,684.0
320433,601.0
320438,44.0
320446,358.0
320464,153.0
320618,173.0
320621,144.0
320625,630.0
320644,695.0
320651,201.0
320693,42.0
320722,258.0
320945,38.0
320957,684.0
321142,14.0
321287,293.0
321288,293.0
321289,293.0
321290,260.0
321346,14.0
321394,289.0
321435,37.0
321484,147.0
321501,30.0
321547,761.0
321617,29.0
321620,1.0
321622,33.0
321710,103.0
321775,6.0
321790,302.0
321792,475.0
321800,302.0
321809,310.0
321811,29.0
321820,29.0
321824,301.0
321844,413.0
321865,37.0
321977,4.0
322031,433.0
322064,41.0
322074,47.0
322866,88.0
323894,72.0
324062,288.0
324562,2.0
324707,102.0
324793,12.0
324831,203.0
324888,118.0
325127,550.0
325601,92.0
325780,475.0
325781,461.0
325810,747.0
325811,747.0
325881,716.0
326387,599.0
326566,32.0
326741,761.0
327182,481.0
327183,486.0
327838,744.0
328048,744.0
328213,348.0
328746,489.0
328779,358.0
329087,666.0
331806,536.0
333903,313.0
335385,202.0
336517,154.0
337624,176.0
338211,6.0
339032,682.0
339344,418.0
339345,418.0
339346,412.0
339347,418.0
339348,418.0
341614,512.0
341779,200.0
342292,80.0
342344,305.0
343254,348.0
343541,296.0
343868,343.0
344894,204.0
345165,184.0
345235,520.0
345583,644.0
345824,20.0
346122,596.0
346132,504.0
346914,676.0
347096,474.0
347173,207.0
347309,326.0
347577,175.0
347975,683.0
348159,307.0
348348,258.0
348482,159.0
348811,326.0
348812,397.0
348813,326.0
348816,679.0
348817,622.0
349304,766.0
349817,77.0
350284,770.0
350391,397.0
350931,481.0
351463,596.0
351507,286.0
351989,146.0
352142,257.0
352145,165.0
352222,258.0
352227,422.0
352245,422.0
352264,424.0
352266,187.0
352284,244.0
352331,274.0
352367,245.0
352371,274.0
352428,274.0
352430,403.0
352451,194.0
352455,425.0
352481,257.0
352484,201.0
352485,201.0
352496,202.0
352540,274.0
352543,274.0
352601,280.0
352711,202.0
352910,251.0
353012,424.0
353086,245.0
353469,15.0
353625,702.0
353911,38.0
353957,276.0
354159,290.0
354264,258.0
354351,423.0
354448,175.0
355037,16.0
355323,1.0
355853,246.0
356329,291.0
356759,15.0
357252,192.0
357430,252.0
358120,687.0
358492,381.0
358511,349.0
358881,55.0
359271,153.0
359371,172.0
359421,110.0
359485,59.0
359883,677.0
359988,333.0
360240,761.0
360253,176.0
360314,30.0
360392,190.0
360513,265.0
361104,193.0
361380,189.0
361658,35.0
361813,42.0
361935,472.0
361936,473.0
362376,86.0
362507,2.0
362666,272.0
362667,401.0
362672,403.0
362676,402.0
362697,274.0
362707,246.0
362720,274.0
362755,274.0
362795,244.0
362830,244.0
362863,402.0
362876,191.0
362887,200.0
362891,258.0
362897,259.0
362950,289.0
363092,403.0
363097,402.0
363099,254.0
363101,244.0
363138,191.0
363209,57.0
363254,425.0
363282,402.0
363376,274.0
363397,194.0
363406,244.0
363411,257.0
363412,411.0
363426,244.0
363495,258.0
363527,411.0
363695,191.0
363707,104.0
363805,147.0
363898,202.0
364396,563.0
364413,421.0
364432,403.0
364458,245.0
364494,424.0
364497,402.0
364519,258.0
364555,422.0
364564,424.0
364579,102.0
364580,190.0
364628,102.0
364638,165.0
364696,402.0
364716,242.0
364759,402.0
364942,246.0
365004,246.0
365029,411.0
365037,425.0
365070,402.0
365075,425.0
365079,258.0
365367,257.0
365571,402.0
365587,270.0
365637,403.0
365638,411.0
365663,402.0
365671,401.0
365678,402.0
365767,246.0
365825,257.0
365833,245.0
365842,274.0
365910,270.0
365928,272.0
365985,274.0
366022,424.0
366074,202.0
366139,674.0
366246,257.0
366272,179.0
366426,403.0
366591,258.0
366713,343.0
367055,202.0
367327,423.0
367366,411.0
367369,403.0
367374,245.0
367375,189.0
367387,258.0
367388,258.0
367407,402.0
367408,274.0
367410,245.0
367416,245.0
367417,128.0
367433,402.0
367436,187.0
367451,192.0
367462,402.0
367678,203.0
367681,274.0
367682,274.0
367692,411.0
367698,280.0
367706,280.0
367745,258.0
367760,246.0
367766,248.0
367784,402.0
367785,274.0
367881,296.0
367917,271.0
368199,272.0
368226,280.0
368360,105.0
368396,372.0
368398,192.0
368460,270.0
368592,270.0
368743,200.0
368759,167.0
368777,258.0
368821,192.0
368943,245.0
369061,190.0
369270,157.0
369489,135.0
369731,257.0
369742,130.0
369743,254.0
369926,254.0
369944,202.0
369949,166.0
370101,259.0
370105,200.0
370350,403.0
370371,423.0
371256,55.0
371301,203.0
371839,186.0
371961,280.0
372072,306.0
372142,203.0
372162,290.0
372174,254.0
372743,192.0
373288,8.0
373545,174.0
373677,377.0
373729,126.0
373730,126.0
374379,414.0
374451,1.0
374611,203.0
375252,20.0
375422,256.0
376006,129.0
376167,428.0
376315,24.0
376397,251.0
376477,9.0
376672,566.0
376979,297.0
377073,655.0
377233,188.0
377379,5.0
377550,483.0
377551,488.0
377671,599.0
377672,589.0
377673,613.0
377674,613.0
377709,14.0
377894,600.0
378642,357.0
378819,184.0
379033,13.0
380876,268.0
381152,193.0
381847,88.0
382239,150.0
382399,658.0
384082,42.0
384346,96.0
384838,406.0
384936,771.0
385060,425.0
385250,358.0
386591,273.0
387194,41.0
389907,400.0
389908,400.0
390048,626.0
390361,686.0
390566,333.0
390664,180.0
390665,99.0
390666,95.0
390667,312.0
390668,100.0
391800,417.0
393334,590.0
393572,202.0
393599,637.0
394485,736.0
394490,812.0
396771,354.0
396921,360.0
397297,83.0
397445,344.0
398102,535.0
398499,356.0
398570,523.0
398631,523.0
398658,511.0
398789,30.0
399139,207.0
399719,20.0
400370,360.0
400371,360.0
400592,119.0
400593,118.0
400641,49.0
402009,571.0
